configuration,file_name,source_rows,retained_rows,C_X_body_median,C_X_body_p05,C_X_body_p95,C_Y_body_median,C_Y_body_p05,C_Y_body_p95,C_Z_body_median,C_Z_body_p05,C_Z_body_p95,C_D_drag_median,C_D_drag_p05,C_D_drag_p95,C_Y_wind_median,C_Y_wind_p05,C_Y_wind_p95,C_L_lift_median,C_L_lift_p05,C_L_lift_p95,C_l_roll_median,C_l_roll_p05,C_l_roll_p95,C_m_pitch_median,C_m_pitch_p05,C_m_pitch_p95,C_n_yaw_median,C_n_yaw_p05,C_n_yaw_p95
iced,lon_3211_02_12_ID_2.csv,330,326,-0.04564593760855448,-0.0527865301837437,-0.021543377848527796,-0.0012111616892620512,-0.00886114635366374,0.0063072893868486605,-0.2716851528899245,-0.5192450140587426,-0.21432014687554624,0.050935768630170464,0.0442176019197162,0.10280259255920708,-0.0033343461864511464,-0.009546570808515299,0.0033993541780341185,0.27126149592757276,0.2141322183692584,0.5128139451377366,0.0011873501967153669,3.692716572774535e-05,0.003311191533724441,3.144422526663966e-05,-0.004782413039271868,0.004565181152786984,-1.3051636688340842e-05,-0.0005502730485403885,0.000506714041709787
iced,lon_3211_02_12_ID_3.csv,541,537,-0.04607472496505369,-0.05655721630696956,-0.03944568642713232,9.984954034998051e-05,-0.005419001125576549,0.007237013428371331,-0.271512305652688,-0.40526242224549824,-0.22854636319780064,0.05263825229607606,0.04591762839121408,0.08563465682481435,-0.0008060443365533967,-0.006759109468590775,0.004958447409031037,0.27038775782781954,0.226496485716581,0.40047390571871055,0.0011607163403884115,-0.0002526571783505868,0.002882082855427721,-3.746175841104706e-05,-0.0020009814078222636,0.0016840482434440803,-5.552342392086382e-06,-0.00048807513550598624,0.0004975098873811992
iced,lon_3211_15_6_ID_1.csv,671,667,-0.04586435691629992,-0.05603219125668214,-0.03371588015921009,0.0006038375159118441,-0.0055285355716345715,0.007058352049656118,-0.2785837885724709,-0.4656196004726615,-0.19804319024344258,0.0522369479679518,0.04413325458453731,0.07602870968357031,-0.0005948196318785713,-0.007087632865093661,0.004806414618714755,0.2774487958522488,0.19585278103954734,0.4620398114815328,0.0012144973583612848,-0.00046597275700981295,0.0030360242392057503,3.5902990070956707e-05,-0.005458608501349122,0.0037647633746058784,-1.4963629412273774e-05,-0.00047543956373912664,0.0004505415081774817
iced,lon_3211_15_6_ID_2.csv,597,593,-0.04549227854301685,-0.05578544370812527,-0.02832911613194993,-0.00020390053297391988,-0.007742924816474998,0.006517645529661124,-0.28247197439209015,-0.5224104492662098,-0.11120277737017434,0.0532851660404779,0.044348202896007285,0.0770673911714821,-0.0016963041709779636,-0.008695631908343063,0.0056522122043584245,0.2814310359574787,0.11197701542850633,0.5199125391001498,0.0011833489790765686,-0.0005172427092302576,0.0028214750597093043,7.429746719707477e-05,-0.006280062076172064,0.0070454282793957455,-2.669320581738784e-05,-0.0005284706452888538,0.00048966089925584
iced,lon_3211_15_6_ID_3.csv,648,644,-0.04556332862689043,-0.05773624989171972,-0.03115468005605278,0.00020290835276247463,-0.005143734622882918,0.006598780332474269,-0.27251305588711744,-0.4908923130142371,-0.17020721386469145,0.05218828913123258,0.046429740055216,0.07991885929419468,-0.000937852013438905,-0.00666992021168571,0.004266129482045484,0.2714365539498618,0.16955954551913416,0.48600816071714953,0.0012113339515397296,-0.0002653943564128491,0.0028112101117354175,-3.506713834775651e-05,-0.005673942179099165,0.005554368389620336,1.9662539200280074e-06,-0.00047296947990170887,0.0003893025380192713
iced,lon_db_03_12_ID_1.csv,307,303,-0.041579039574292743,-0.04839052261047543,-0.030738104791290327,0.0020755395776285196,-0.004316174659303925,0.011407792903599693,-0.27875074002620337,-0.34273834349910126,-0.22174671664365256,0.04676689019496667,0.03401079678408308,0.061533106059599066,0.000294072582685452,-0.006097541064773522,0.009538115308294938,0.2777524528750675,0.22244301526783217,0.34138340162181613,0.0010921286680306134,-0.0011737501563792315,0.0029895623255192243,8.651891587295282e-05,-0.0022583658079714983,0.0030314087447135827,-3.1613806591303463e-05,-0.0006600463213139038,0.0004665235739576795
iced,lon_db_03_12_ID_2.csv,426,422,-0.04423489228702776,-0.05130621362189554,-0.03627750871286481,0.0012699648101066531,-0.005363232396885662,0.00684170910163269,-0.27625129516754043,-0.3507310283875657,-0.22006569103569928,0.05673797878559793,0.042825407956028974,0.07081842557276467,-0.00033888056146260493,-0.006586367400510296,0.005391706607099414,0.27422004277230977,0.21973460631543512,0.34831691714903845,0.0011525218142338885,-0.0004902106363002939,0.0027231764055722315,-1.010842394919893e-05,-0.0022613199653318365,0.002371745677227686,-5.18056045023721e-07,-0.00039996747691755974,0.000378010440981878
iced,lon_db_03_12_ID_3.csv,319,315,-0.04444513054908737,-0.05363333376551021,-0.026440615837829157,0.0005536907807798455,-0.006321533432523849,0.010486376703256545,-0.28435217540065133,-0.3588364662831243,-0.21819236636189313,0.05585178013284364,0.047150254452667135,0.07647978473568165,-0.0005129343626432173,-0.0067414634199505444,0.008621378865204445,0.28195593493681875,0.2164876190065192,0.3547442693714197,0.0012687241755426298,-0.0002916090049172583,0.0029063018702483842,9.633188214796017e-06,-0.0029109006964359867,0.0027269464568640033,1.1006537482119673e-05,-0.0006072466883836263,0.0004602054466398656
iced,lon_db_23_6_ID_1.csv,581,577,-0.04315212330730694,-0.05346911133198504,-0.03402495787240379,0.001303792474303302,-0.004918172540620583,0.008445343370589577,-0.2747279538087409,-0.36754817466687384,-0.2103875492377178,0.04946482471528012,0.04049112579760044,0.06471623648088269,-0.0007424132966498214,-0.00653813108301823,0.005919515625718546,0.2740622342744057,0.2097353437454037,0.36579773739942056,0.0011278745302729994,-0.0006459331704505051,0.002932313799526701,-2.4374511215421524e-05,-0.0033842141715936147,0.003278711999259129,4.7015952861208454e-07,-0.0005214934228561861,0.00044087545971193515
iced,lon_db_23_6_ID_2.csv,592,588,-0.04546685206020113,-0.05590098147136489,-0.034280716146179335,0.000643367630442925,-0.007670379044660782,0.009736336018590199,-0.286658687652495,-0.39760877156889674,-0.20989363799061572,0.05219882232699312,0.04063644355140564,0.06912136619542406,-0.0003790107866084152,-0.00840706321042889,0.00843746774219089,0.2857051290054894,0.20881776124705606,0.3963616791564175,0.0011344884198783902,-0.0010875983617427394,0.0033019292799626853,-2.4334082040250828e-05,-0.003021073559668251,0.0031294414796391684,-1.257139220147292e-05,-0.0005414293256550809,0.0005536248320660848
iced,lon_db_23_6_ID_3.csv,641,637,-0.041743592477852795,-0.05052107727755224,-0.03339260859940182,0.0015593220496695555,-0.005800557058433185,0.008333365653009331,-0.27368030692862366,-0.36558314455796137,-0.21563180514382535,0.04840481881867201,0.03996301917325903,0.06799773848868707,2.1158169682742537e-05,-0.0069203674183804026,0.006409451313213429,0.27229212260506563,0.21459747307748656,0.36325419505062034,0.0010938428378621879,-0.0011545624832853972,0.0031964924970642747,6.64785346756795e-05,-0.0025291287206838597,0.0026758540001555232,-1.1241208440818611e-05,-0.0005181950225247639,0.0005185579561072319
